Fecha,C—digo,Descripci—n,Precio Unitario,Costo Unitario,Cantidad Vendida
2023-51,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,16
2023-51,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,35
2023-51,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,12
2023-51,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,82
2023-51,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,32
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,27
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,14
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,32
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,28
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,11
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,63
2023-52,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,8
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,10
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,4
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,18
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,3
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,28
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,13
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,51
2024-01,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,2
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,17
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,25
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,11
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,20
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,63
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,4
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,8
2024-02,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,27
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,38
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,14
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,35
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,6
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,28
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,2
2024-03,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,26
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,32
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,10
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,2
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,50
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,27
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,8
2024-04,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,23
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,8
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,3
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,23
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,51
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,25
2024-05,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,2
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,8
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,6
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,16
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,22
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,26
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,3
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-06,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,12
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,86
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,23
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,14
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,23
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,5
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,17
2024-07,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,7
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,24
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,10
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,24
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,1
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,26
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,31
2024-08,10035282,JUGO PIL PINA ETRA 150ML,2,1.4,12
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,17
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,11
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-01,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,4
2022-02,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,4
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,15
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-03,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,11
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,6
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,4
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-04,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,23
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,7
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,7
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,12
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,34
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,29
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,2
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,34
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,4
2022-05,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,6
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,34
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,42
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,2
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,30
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,33
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,14
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,5
2022-06,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,6
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,10
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,4
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,21
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,5
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,15
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,6
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,16
2022-07,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,15
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,7
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,21
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,4
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,7
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,12
2022-08,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,9
2022-09,10022018,PAPEL HIG CONFORT 12UN,54.8,63.71,3
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,15
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-09,10022018,PAPEL HIG CONFORT 12UN,61.65,63.71,3
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-09,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,4
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,14
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,6
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-10,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-11,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,12
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,10
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-12,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,4
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,11
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-13,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,11
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,7
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,5
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,22
2022-14,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,11
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,6
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,14
2022-15,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,3
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,1
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,9
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,8
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,15
2022-16,10022018,PAPEL HIG CONFORT 12UN,68.5,63.71,2
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,8
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,8
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,2
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,17
2022-17,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-17,10022018,PAPEL HIG CONFORT 12UN,67.15,63.71,2
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,11
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,2
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,8
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,15
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,17
2022-18,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,4
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,18
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,2
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,3
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,5
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,4
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,32
2022-19,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,1
2022-20,10022018,PAPEL HIG CONFORT 12UN,65.8,63.71,5
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,16
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,6
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-20,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-21,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,94
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,51
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,115
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,39
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,9
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,10
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,65
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,24
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,31
2022-22,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,9
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,5
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,11
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,25
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,11
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,2
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,6
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,7
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,11
2022-23,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,34
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,2
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,14
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,11
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,10
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,34
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,13
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,6
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-24,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,3
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,36
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,3
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,5
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,20
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,6
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,2
2022-25,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,7
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,2
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,1
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,7
2022-26,10022018,PAPEL HIG CONFORT 12UN,59,63.71,3
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,4
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,14
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,28
2022-26,10022018,PAPEL HIG CONFORT 12UN,59,63.71,2
2022-26,10022018,PAPEL HIG CONFORT 12UN,49.9,63.71,10
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,7
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,24
2022-27,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,5
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,16
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,6
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-28,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,20
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,3
2022-29,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,15
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,19
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,11
2022-29,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-29,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,7
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,48
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,28
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,19
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,5
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,1
2022-30,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,17
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,1
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,10
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,7
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,26
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,17
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,19
2022-31,10022018,PAPEL HIG CONFORT 12UN,56.9,63.71,21
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,9
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,9
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,14
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,9
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-32,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,9
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-33,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,6
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-34,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,11
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,7
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,3
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,7
2022-35,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,4
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,10
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,13
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,14
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,2
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,1
2022-36,10022018,PAPEL HIG CONFORT 12UN,68.1,63.71,7
